id,client_id,product_category,product_company,subtype,amount,date,transaction_type
141455,152,28,Bowling Club Scooter,transfer,1329,2020-12-25 09:52:26,Negative
894144,964,2,Yandex.Lavka,Purchase,4382,2020-12-25 09:52:48,Negative
439944,474,8,Karo Film,Purchase,451,2020-12-25 09:52:54,Negative
329397,356,7,Pharmacy 23+,Purchase,279,2020-12-25 09:54:28,Negative
835033,899,6,Moscow subway,Purchase,52,2020-12-25 09:54:32,Negative
380263,410,6,Arrow,Purchase,51,2020-12-25 09:54:39,Negative
512437,552,6,Arrow,Purchase,89,2020-12-25 09:55:37,Negative
402213,433,7,Pharmacy VITA Express,Purchase,530,2020-12-25 09:57:09,Negative
381068,411,5,Burger King,Purchase,317,2020-12-25 09:57:24,Negative
863329,930,6,Arrow,Purchase,98,2020-12-25 09:57:45,Negative
364958,394,2,Billa,Purchase,1397,2020-12-25 09:57:51,Negative
333120,360,13,Zara,Purchase,6734,2020-12-25 09:57:52,Negative
745596,803,6,Arrow,Purchase,84,2020-12-25 09:57:52,Negative
252900,273,8,Okko,Purchase,435,2020-12-25 09:58:13,Negative
678336,730,28,Bowling Club Scooter,transfer,1545,2020-12-25 09:58:39,Negative
379416,409,6,Moscow subway,Purchase,71,2020-12-25 09:58:41,Negative
495914,534,6,Arrow,Purchase,78,2020-12-25 09:59:15,Negative
324361,351,5,Tanuki,Purchase,186,2020-12-25 09:59:17,Negative
876717,944,21,Bowling Club Scooter,Purchase,2244,2020-12-25 09:59:42,Negative
263597,285,6,Arrow,Purchase,56,2020-12-25 10:00:20,Negative
120067,129,9,CENTURY OF DEVELOPMENT,Purchase,343,2020-12-25 10:00:53,Negative
380130,410,5,Burger King,Purchase,428,2020-12-25 10:01:19,Negative
375478,405,6,Arrow,Purchase,77,2020-12-25 10:02:23,Negative
858064,924,9,White Rabbit,Purchase,579,2020-12-25 10:02:32,Negative
344517,372,6,Arrow,Purchase,69,2020-12-25 10:02:59,Negative
223141,241,6,Arrow,Purchase,66,2020-12-25 10:03:11,Negative
625356,672,21,Bowling Club Scooter,Purchase,1283,2020-12-25 10:04:05,Negative
1396,2,6,Moscow subway,Purchase,92,2020-12-25 10:05:17,Negative
705552,760,2,Auchan,Purchase,2704,2020-12-25 10:05:39,Negative
89585,96,28,Bowling Club Scooter,transfer,125,2020-12-25 10:05:47,Negative
530621,572,5,PizzaHut,Purchase,470,2020-12-25 10:07:30,Negative
118082,127,6,Moscow subway,Purchase,90,2020-12-25 10:07:48,Negative
190274,206,14,Skala Cafe,Purchase,1712,2020-12-25 10:08:00,Negative
776655,837,5,Dodo Pizza,Purchase,513,2020-12-25 10:10:13,Negative
174757,189,7,Pharmacy 23+,Purchase,406,2020-12-25 10:10:21,Negative
420032,453,6,Moscow subway,Purchase,81,2020-12-25 10:10:59,Negative
672239,724,5,PizzaHut,Purchase,462,2020-12-25 10:11:46,Negative
890862,960,6,Arrow,Purchase,91,2020-12-25 10:12:03,Negative
408514,441,2,Platypus Online,Purchase,1521,2020-12-25 10:12:05,Negative
10669,12,6,Arrow,Purchase,75,2020-12-25 10:12:47,Negative
148011,160,5,PizzaHut,Purchase,489,2020-12-25 10:12:53,Negative
21186,23,9,White Rabbit,Purchase,297,2020-12-25 10:13:06,Negative
281327,304,16,Bowling Club Scooter,Purchase,1269,2020-12-25 10:13:29,Negative
29806,33,5,McDonald's,Purchase,394,2020-12-25 10:13:55,Negative
384700,415,5,PizzaHut,Purchase,250,2020-12-25 10:15:00,Negative
643639,692,11,Cosmetic center,Purchase,567,2020-12-25 10:15:11,Negative
120774,130,6,Arrow,Purchase,53,2020-12-25 10:15:16,Negative
457444,493,6,Moscow subway,Purchase,57,2020-12-25 10:16:35,Negative
656717,707,6,Moscow subway,Purchase,92,2020-12-25 10:17:02,Negative
636282,684,28,Bowling Club Scooter,transfer,2379,2020-12-25 10:17:22,Negative
590684,635,15,Gas station GAZPROMNEFT,Purchase,1304,2020-12-25 10:17:37,Negative
314966,340,6,Arrow,Purchase,74,2020-12-25 10:18:33,Negative
525510,566,6,Arrow,Purchase,74,2020-12-25 10:18:54,Negative
527824,569,5,KFC,Purchase,343,2020-12-25 10:19:47,Negative
712941,767,28,Bowling Club Scooter,transfer,1978,2020-12-25 10:19:50,Negative
234543,253,28,Bowling Club Scooter,Replenishment,2351,2020-12-25 10:20:20,Positive
407854,440,5,Burger King,Purchase,445,2020-12-25 10:20:30,Negative
61524,67,2,Yandex.Lavka,Purchase,2900,2020-12-25 10:20:52,Negative
858197,924,28,Bowling Club Scooter,Replenishment,142,2020-12-25 10:20:55,Positive
715792,770,28,Bowling Club Scooter,Replenishment,1395,2020-12-25 10:21:02,Positive
77348,83,28,Bowling Club Scooter,transfer,1876,2020-12-25 10:21:29,Negative
743868,801,6,Moscow subway,Purchase,78,2020-12-25 10:21:40,Negative
417429,450,6,Moscow subway,Purchase,73,2020-12-25 10:21:56,Negative
343872,371,19,Bowling Club Scooter,Purchase,934,2020-12-25 10:22:36,Negative
140758,152,5,Dodo Pizza,Purchase,279,2020-12-25 10:22:43,Negative
153139,165,28,Bowling Club Scooter,transfer,1373,2020-12-25 10:24:34,Negative
547377,590,5,Yakitoria,Purchase,530,2020-12-25 10:24:45,Negative
660247,711,2,Crossroads,Purchase,4034,2020-12-25 10:24:49,Negative
116968,126,5,Burger King,Purchase,578,2020-12-25 10:25:16,Negative
276101,299,3,Kiwi Taxi,Purchase,609,2020-12-25 10:25:46,Negative
564801,608,6,Moscow subway,Purchase,73,2020-12-25 10:26:28,Negative
117578,126,28,Bowling Club Scooter,Replenishment,219,2020-12-25 10:27:25,Positive
243562,263,10,Bowling Club Scooter,Purchase,676,2020-12-25 10:27:44,Negative
670737,722,6,Arrow,Purchase,61,2020-12-25 10:28:47,Negative
720887,776,6,Arrow,Purchase,94,2020-12-25 10:28:50,Negative
567390,611,5,Yakitoria,Purchase,326,2020-12-25 10:29:05,Negative
712402,767,6,Arrow,Purchase,56,2020-12-25 10:30:26,Negative
716848,772,1,Lifcar,Purchase,813,2020-12-25 10:32:54,Negative
238916,258,10,Great Moscow Circus,Purchase,681,2020-12-25 10:33:04,Negative
507124,546,6,Arrow,Purchase,70,2020-12-25 10:33:19,Negative
755315,814,5,Yakitoria,Purchase,176,2020-12-25 10:34:29,Negative
486665,524,20,Bowling Club Scooter,Purchase,566,2020-12-25 10:35:20,Negative
482279,520,5,KFC,Purchase,400,2020-12-25 10:36:16,Negative
860342,927,6,Arrow,Purchase,90,2020-12-25 10:36:39,Negative
247296,268,2,Auchan,Purchase,3858,2020-12-25 10:37:24,Negative
123218,133,5,Dodo Pizza,Purchase,235,2020-12-25 10:38:57,Negative
322187,348,11,Cosmetic center,Purchase,1855,2020-12-25 10:38:58,Negative
367111,396,6,Arrow,Purchase,75,2020-12-25 10:39:46,Negative
689171,742,28,Bowling Club Scooter,Replenishment,2712,2020-12-25 10:40:22,Positive
690573,744,6,Arrow,Purchase,70,2020-12-25 10:41:15,Negative
465830,502,21,Bowling Club Scooter,Purchase,1539,2020-12-25 10:41:59,Negative
1091,2,5,KFC,Purchase,550,2020-12-25 10:43:36,Negative
188491,204,7,366,Purchase,556,2020-12-25 10:43:39,Negative
85539,92,13,Bershka,Purchase,5362,2020-12-25 10:43:44,Negative
478564,516,6,Moscow subway,Purchase,77,2020-12-25 10:43:47,Negative
546912,589,6,Moscow subway,Purchase,84,2020-12-25 10:43:53,Negative
441114,475,28,Bowling Club Scooter,Replenishment,329,2020-12-25 10:46:54,Positive
693013,747,5,Dodo Pizza,Purchase,590,2020-12-25 10:46:57,Negative
181535,197,5,KFC,Purchase,158,2020-12-25 10:47:26,Negative
464921,501,28,Bowling Club Scooter,Replenishment,2696,2020-12-25 10:47:26,Positive
136184,147,5,McDonald's,Purchase,377,2020-12-25 10:47:37,Negative
59383,64,10,Coral pool,Purchase,621,2020-12-25 10:48:03,Negative
89813,97,5,Burger King,Purchase,484,2020-12-25 10:48:34,Negative
383824,414,5,PizzaHut,Purchase,364,2020-12-25 10:48:59,Negative
789663,851,14,Solo Burger Bar,Purchase,1047,2020-12-25 10:49:18,Negative
742725,800,5,Tanuki,Purchase,176,2020-12-25 10:49:29,Negative
804184,866,17,Bowling Club Scooter,Purchase,5208,2020-12-25 10:49:29,Negative
354049,382,6,Arrow,Purchase,93,2020-12-25 10:49:41,Negative
14503,16,6,Arrow,Purchase,97,2020-12-25 10:50:27,Negative
824176,887,28,Bowling Club Scooter,transfer,2086,2020-12-25 10:50:51,Negative
128844,139,2,Billa,Purchase,4019,2020-12-25 10:50:53,Negative
45740,49,16,Bowling Club Scooter,Purchase,1471,2020-12-25 10:51:09,Negative
146121,158,1,BelkaCar,Purchase,502,2020-12-25 10:51:11,Negative
918634,990,3,Citymobil,Purchase,218,2020-12-25 10:51:22,Negative
381461,411,6,Arrow,Purchase,52,2020-12-25 10:53:15,Negative
498667,537,6,Arrow,Purchase,73,2020-12-25 10:53:43,Negative
355422,383,28,Bowling Club Scooter,transfer,2096,2020-12-25 10:53:52,Negative
417279,450,6,Arrow,Purchase,52,2020-12-25 10:54:41,Negative
682601,735,9,Rospechat,Purchase,284,2020-12-25 10:55:43,Negative
38861,42,6,Arrow,Purchase,88,2020-12-25 10:58:18,Negative
859107,925,28,Bowling Club Scooter,Replenishment,2116,2020-12-25 10:59:27,Positive
790579,852,6,Arrow,Purchase,60,2020-12-25 10:59:37,Negative
129041,139,6,Arrow,Purchase,88,2020-12-25 11:01:19,Negative
254212,275,6,Arrow,Purchase,57,2020-12-25 11:01:37,Negative
80799,87,6,Moscow subway,Purchase,53,2020-12-25 11:02:10,Negative
333782,361,6,Moscow subway,Purchase,64,2020-12-25 11:02:35,Negative
29858,33,5,KFC,Purchase,199,2020-12-25 11:02:48,Negative
129074,139,6,Moscow subway,Purchase,90,2020-12-25 11:04:48,Negative
868051,935,6,Moscow subway,Purchase,81,2020-12-25 11:04:49,Negative
589820,634,28,Bowling Club Scooter,Replenishment,895,2020-12-25 11:05:35,Positive
157193,170,5,Dodo Pizza,Purchase,548,2020-12-25 11:05:59,Negative
402757,434,6,Arrow,Purchase,80,2020-12-25 11:06:05,Negative
102952,111,5,Dodo Pizza,Purchase,163,2020-12-25 11:06:41,Negative
396172,427,6,Moscow subway,Purchase,81,2020-12-25 11:06:47,Negative
629067,676,28,Bowling Club Scooter,Replenishment,2921,2020-12-25 11:06:52,Positive
511398,551,5,Dodo Pizza,Purchase,174,2020-12-25 11:07:43,Negative
56258,61,6,Arrow,Purchase,67,2020-12-25 11:08:31,Negative
468464,505,6,Moscow subway,Purchase,66,2020-12-25 11:09:02,Negative
793789,855,28,Bowling Club Scooter,transfer,2219,2020-12-25 11:09:24,Negative
648561,698,3,Citymobil,Purchase,502,2020-12-25 11:09:25,Negative
447350,482,6,Arrow,Purchase,98,2020-12-25 11:09:44,Negative
181728,197,6,Arrow,Purchase,64,2020-12-25 11:09:46,Negative
756384,815,5,PizzaHut,Purchase,354,2020-12-25 11:10:13,Negative
258274,279,28,Bowling Club Scooter,transfer,2192,2020-12-25 11:10:27,Negative
276785,299,14,Miraj Restaurant,Purchase,1973,2020-12-25 11:10:42,Negative
630123,677,28,Bowling Club Scooter,Replenishment,252,2020-12-25 11:10:52,Positive
478615,516,6,Arrow,Purchase,99,2020-12-25 11:11:06,Negative
245532,266,3,GETT,Purchase,781,2020-12-25 11:11:35,Negative
543698,586,5,PizzaHut,Purchase,447,2020-12-25 11:11:43,Negative
17134,19,6,Moscow subway,Purchase,67,2020-12-25 11:12:09,Negative
349343,377,6,Moscow subway,Purchase,69,2020-12-25 11:13:03,Negative
136624,147,14,Own company,Purchase,2542,2020-12-25 11:13:13,Negative
794495,856,10,Theater Magic Lantern,Purchase,706,2020-12-25 11:13:58,Negative
827273,891,6,Moscow subway,Purchase,59,2020-12-25 11:14:23,Negative
449799,485,6,Arrow,Purchase,52,2020-12-25 11:14:53,Negative
589678,634,13,Marks&Spencer,Purchase,3024,2020-12-25 11:15:02,Negative
483111,521,2,Billa,Purchase,2409,2020-12-25 11:15:45,Negative
537510,579,6,Arrow,Purchase,88,2020-12-25 11:15:55,Negative
114743,123,20,Bowling Club Scooter,Purchase,1450,2020-12-25 11:16:21,Negative
205015,222,2,Yandex.Lavka,Purchase,4413,2020-12-25 11:17:19,Negative
236974,256,6,Moscow subway,Purchase,84,2020-12-25 11:17:23,Negative
858603,925,6,Arrow,Purchase,90,2020-12-25 11:18:41,Negative
491054,529,6,Arrow,Purchase,92,2020-12-25 11:18:43,Negative
116238,125,6,Moscow subway,Purchase,51,2020-12-25 11:18:49,Negative
556811,600,5,Yakitoria,Purchase,300,2020-12-25 11:20:28,Negative
903453,974,2,SberMarket,Purchase,1783,2020-12-25 11:21:38,Negative
778764,839,8,Kinohod,Purchase,412,2020-12-25 11:21:53,Negative
760674,819,7,Pharmacy VITA Express,Purchase,458,2020-12-25 11:22:15,Negative
633790,682,5,PizzaHut,Purchase,447,2020-12-25 11:22:25,Negative
473340,510,15,Gas station GAZPROMNEFT,Purchase,1403,2020-12-25 11:22:39,Negative
657575,708,6,Arrow,Purchase,91,2020-12-25 11:22:41,Negative
315029,340,7,Pharmacy 23+,Purchase,256,2020-12-25 11:23:33,Negative
622984,670,6,Moscow subway,Purchase,70,2020-12-25 11:23:47,Negative
588030,633,3,Kiwi Taxi,Purchase,905,2020-12-25 11:23:55,Negative
776478,837,1,Carousel,Purchase,570,2020-12-25 11:24:00,Negative
328590,355,19,Bowling Club Scooter,Purchase,1299,2020-12-25 11:24:11,Negative
646609,696,1,YouDrive,Purchase,1246,2020-12-25 11:24:24,Negative
224566,243,2,Billa,Purchase,3287,2020-12-25 11:26:44,Negative
373895,403,9,Storytel,Purchase,238,2020-12-25 11:26:58,Negative
616526,663,6,Arrow,Purchase,60,2020-12-25 11:27:00,Negative
266438,288,9,Read-city,Purchase,380,2020-12-25 11:27:37,Negative
913705,984,16,Bowling Club Scooter,Purchase,962,2020-12-25 11:29:04,Negative
858626,925,6,Arrow,Purchase,61,2020-12-25 11:29:07,Negative
706762,761,6,Moscow subway,Purchase,59,2020-12-25 11:29:16,Negative
133030,143,9,Read-city,Purchase,576,2020-12-25 11:29:35,Negative
125535,135,6,Arrow,Purchase,83,2020-12-25 11:29:37,Negative
489969,528,6,Moscow subway,Purchase,58,2020-12-25 11:29:53,Negative
124170,134,5,PizzaHut,Purchase,313,2020-12-25 11:30:06,Negative
46073,50,5,Yakitoria,Purchase,156,2020-12-25 11:30:32,Negative
380660,410,11,BritVa Barbershop,Purchase,2080,2020-12-25 11:31:48,Negative
208965,226,5,Yakitoria,Purchase,522,2020-12-25 11:32:13,Negative
14260,16,5,KFC,Purchase,403,2020-12-25 11:32:53,Negative
677272,729,7,366,Purchase,196,2020-12-25 11:33:07,Negative
82305,89,2,SberMarket,Purchase,3372,2020-12-25 11:33:13,Negative
326505,353,6,Arrow,Purchase,80,2020-12-25 11:33:31,Negative
152487,165,5,KFC,Purchase,228,2020-12-25 11:34:46,Negative
681841,734,18,Bowling Club Scooter,Purchase,1611,2020-12-25 11:35:44,Negative
612062,658,9,CENTURY OF DEVELOPMENT,Purchase,590,2020-12-25 11:36:11,Negative
119370,128,28,Bowling Club Scooter,transfer,2057,2020-12-25 11:38:08,Negative
723791,779,13,H&M,Purchase,3981,2020-12-25 11:38:35,Negative
150235,162,6,Moscow subway,Purchase,57,2020-12-25 11:38:36,Negative
368034,397,6,Moscow subway,Purchase,83,2020-12-25 11:38:44,Negative
866295,933,14,IL patio,Purchase,651,2020-12-25 11:38:46,Negative
356782,385,6,Arrow,Purchase,96,2020-12-25 11:38:56,Negative
357801,386,6,Moscow subway,Purchase,62,2020-12-25 11:39:36,Negative
820934,884,6,Moscow subway,Purchase,85,2020-12-25 11:40:02,Negative
709373,764,5,Burger King,Purchase,203,2020-12-25 11:40:04,Negative
704241,758,15,Lukoil gas station,Purchase,1687,2020-12-25 11:40:05,Negative
884322,953,6,Arrow,Purchase,86,2020-12-25 11:41:28,Negative
877564,945,19,Bowling Club Scooter,Purchase,510,2020-12-25 11:42:14,Negative
63662,69,6,Moscow subway,Purchase,75,2020-12-25 11:43:48,Negative
673258,725,5,Yakitoria,Purchase,237,2020-12-25 11:44:32,Negative
286683,310,6,Arrow,Purchase,52,2020-12-25 11:44:34,Negative
479124,517,3,YandexGO,Purchase,300,2020-12-25 11:45:04,Negative
775513,836,3,GETT,Purchase,677,2020-12-25 11:46:20,Negative
609842,656,6,Arrow,Purchase,87,2020-12-25 11:46:26,Negative
615356,662,6,Arrow,Purchase,65,2020-12-25 11:46:26,Negative
243889,264,6,Arrow,Purchase,91,2020-12-25 11:46:44,Negative
309053,334,6,Arrow,Purchase,50,2020-12-25 11:47:24,Negative
918378,989,7,Planet Health,Purchase,138,2020-12-25 11:47:28,Negative
445988,481,5,KFC,Purchase,387,2020-12-25 11:47:55,Negative
142051,153,11,Rive Gauche,Purchase,2348,2020-12-25 11:48:56,Negative
244123,264,6,Moscow subway,Purchase,55,2020-12-25 11:49:14,Negative
331889,359,6,Moscow subway,Purchase,74,2020-12-25 11:50:26,Negative
444784,479,14,Skala Cafe,Purchase,2933,2020-12-25 11:50:37,Negative
842017,907,2,SberMarket,Purchase,2155,2020-12-25 11:51:19,Negative
755110,813,28,Bowling Club Scooter,Replenishment,283,2020-12-25 11:51:47,Positive
234327,253,11,Rive Gauche,Purchase,1248,2020-12-25 11:52:23,Negative
464912,501,28,Bowling Club Scooter,Replenishment,1356,2020-12-25 11:52:49,Positive
884093,953,1,BelkaCar,Purchase,1209,2020-12-25 11:56:00,Negative
173917,188,14,Skala Cafe,Purchase,1803,2020-12-25 11:56:05,Negative
176880,192,1,YouDrive,Purchase,1291,2020-12-25 11:59:53,Negative
671421,723,5,Yakitoria,Purchase,415,2020-12-25 12:00:10,Negative
170974,185,6,Moscow subway,Purchase,98,2020-12-25 12:00:40,Negative
677467,730,2,Platypus Online,Purchase,3565,2020-12-25 12:01:23,Negative
771574,831,8,Cinema Pobeda,Purchase,310,2020-12-25 12:01:49,Negative
723184,779,1,Lifcar,Purchase,767,2020-12-25 12:02:16,Negative
124337,134,6,Moscow subway,Purchase,62,2020-12-25 12:04:45,Negative
704083,758,10,Bowling Club Scooter,Purchase,578,2020-12-25 12:05:05,Negative
201918,218,15,Gas station GAZPROMNEFT,Purchase,1898,2020-12-25 12:05:17,Negative
52283,56,17,Bowling Club Scooter,Purchase,41253,2020-12-25 12:05:18,Negative
228711,247,6,Arrow,Purchase,98,2020-12-25 12:05:42,Negative
46326,50,6,Arrow,Purchase,55,2020-12-25 12:06:52,Negative
327705,354,28,Bowling Club Scooter,Replenishment,2371,2020-12-25 12:07:18,Positive
335362,363,5,KFC,Purchase,563,2020-12-25 12:07:30,Negative
13060,14,18,Bowling Club Scooter,Purchase,2673,2020-12-25 12:07:57,Negative
653026,703,5,Burger King,Purchase,165,2020-12-25 12:08:09,Negative
162564,175,28,Bowling Club Scooter,transfer,1329,2020-12-25 12:11:12,Negative
900602,971,5,McDonald's,Purchase,482,2020-12-25 12:12:34,Negative
675620,727,18,Bowling Club Scooter,Purchase,1670,2020-12-25 12:12:38,Negative
315395,341,1,Lifcar,Purchase,509,2020-12-25 12:12:48,Negative
592005,637,5,Yakitoria,Purchase,427,2020-12-25 12:14:08,Negative
141836,153,6,Arrow,Purchase,56,2020-12-25 12:14:16,Negative
409549,442,5,Yakitoria,Purchase,553,2020-12-25 12:14:43,Negative
586933,631,18,Bowling Club Scooter,Purchase,1218,2020-12-25 12:16:10,Negative
795297,857,6,Arrow,Purchase,74,2020-12-25 12:16:41,Negative
574274,618,7,366,Purchase,368,2020-12-25 12:16:53,Negative
550207,593,5,KFC,Purchase,414,2020-12-25 12:17:13,Negative
160475,173,6,Moscow subway,Purchase,74,2020-12-25 12:17:24,Negative
928750,1000,8,Cinema Pobeda,Purchase,326,2020-12-25 12:17:52,Negative
361471,390,6,Arrow,Purchase,58,2020-12-25 12:18:00,Negative
740875,798,5,PizzaHut,Purchase,550,2020-12-25 12:18:19,Negative
90275,97,6,Arrow,Purchase,75,2020-12-25 12:18:38,Negative
649227,698,10,Bowling Club Scooter,Purchase,454,2020-12-25 12:18:54,Negative
835152,899,10,Great Moscow Circus,Purchase,654,2020-12-25 12:19:30,Negative
904753,975,6,Arrow,Purchase,79,2020-12-25 12:19:38,Negative
393798,424,15,Gas station GAZPROM,Purchase,1484,2020-12-25 12:21:50,Negative
803732,866,6,Moscow subway,Purchase,60,2020-12-25 12:22:04,Negative
545525,588,2,Platypus Online,Purchase,4832,2020-12-25 12:22:06,Negative
776744,837,6,Moscow subway,Purchase,90,2020-12-25 12:22:22,Negative
349746,378,1,Carousel,Purchase,681,2020-12-25 12:22:45,Negative
143774,155,6,Arrow,Purchase,75,2020-12-25 12:23:17,Negative
765625,825,5,Burger King,Purchase,232,2020-12-25 12:23:31,Negative
316608,342,6,Moscow subway,Purchase,93,2020-12-25 12:23:44,Negative
143700,155,6,Moscow subway,Purchase,52,2020-12-25 12:23:53,Negative
34375,37,28,Bowling Club Scooter,Replenishment,2817,2020-12-25 12:24:02,Positive
233835,253,5,McDonald's,Purchase,473,2020-12-25 12:24:08,Negative
402186,433,13,Bershka,Purchase,8861,2020-12-25 12:24:09,Negative
501452,540,6,Arrow,Purchase,89,2020-12-25 12:24:14,Negative
352565,380,28,Bowling Club Scooter,transfer,2380,2020-12-25 12:25:25,Negative
795284,857,6,Moscow subway,Purchase,74,2020-12-25 12:26:28,Negative
785617,847,5,PizzaHut,Purchase,281,2020-12-25 12:26:31,Negative
40172,43,28,Bowling Club Scooter,Replenishment,2351,2020-12-25 12:26:49,Positive
392861,423,7,Pharmacy VITA Express,Purchase,403,2020-12-25 12:27:23,Negative
886569,955,11,Rive Gauche,Purchase,1411,2020-12-25 12:27:26,Negative
740236,797,6,Arrow,Purchase,92,2020-12-25 12:27:52,Negative
549244,592,2,Auchan,Purchase,2942,2020-12-25 12:28:12,Negative
534571,576,6,Arrow,Purchase,79,2020-12-25 12:29:15,Negative
481940,519,28,Bowling Club Scooter,Replenishment,2358,2020-12-25 12:29:21,Positive
459069,495,6,Arrow,Purchase,65,2020-12-25 12:29:27,Negative
461849,498,6,Arrow,Purchase,88,2020-12-25 12:29:49,Negative
479557,517,6,Arrow,Purchase,64,2020-12-25 12:29:51,Negative
868731,936,6,Arrow,Purchase,90,2020-12-25 12:30:15,Negative
796558,858,28,Bowling Club Scooter,transfer,2629,2020-12-25 12:30:34,Negative
728847,785,6,Arrow,Purchase,63,2020-12-25 12:30:44,Negative
8538,9,28,Bowling Club Scooter,Replenishment,2243,2020-12-25 12:30:54,Positive
436383,470,28,Bowling Club Scooter,Replenishment,1274,2020-12-25 12:30:58,Positive
18631,21,2,Crossroads,Purchase,4136,2020-12-25 12:32:02,Negative
